service_id,date,exception_type
25062IFA_6211,20260403,1
25062IFA_6211,20260501,1
25071IFA_7101,20260403,1
25071IFA_7101,20260501,1
25071IFA_7102,20260403,1
25071IFA_7102,20260501,1
25071IFA_7113,20260403,1
25071IFA_7113,20260501,1
25072IFA_7201,20260403,1
25072IFA_7201,20260501,1
25072IFA_7202,20260403,1
25072IFA_7202,20260501,1
25100IFA_10001,20260403,1
25100IFA_10001,20260501,1
25100IFA_10002,20260403,1
25100IFA_10002,20260501,1
25100IFA_10003,20260403,1
25100IFA_10003,20260501,1
25100IFA_10011,20260403,1
25100IFA_10011,20260501,1
25100IFA_10012,20260403,1
25100IFA_10012,20260501,1
25100IFA_10013,20260403,1
25100IFA_10013,20260501,1
25101INA_10101,20260403,1
25101INA_10101,20260501,1
25101INA_10102,20260403,1
25101INA_10102,20260501,1
25101INA_10103,20260403,1
25101INA_10103,20260501,1
25102INA_10201,20260403,1
25102INA_10201,20260501,1
25103INA_10301,20260403,1
25103INA_10301,20260501,1
25EIFA_9911,20260403,1
25EIFA_9911,20260501,1
25EIFA_R01,20260403,1
25EIFA_R01,20260501,1
25EIFA_R02,20260403,1
25EIFA_R02,20260501,1
25EIFA_R03,20260403,1
25EIFA_R03,20260501,1
25EIFA_R04,20260403,1
25EIFA_R04,20260501,1
25EIFA_R05,20260403,1
25EIFA_R05,20260501,1
25EIFA_R06,20260403,1
25EIFA_R06,20260501,1
25EIFA_R08,20260403,1
25EIFA_R08,20260501,1
25EIFA_R10,20260403,1
25EIFA_R10,20260501,1
25EIFA_R12,20260403,1
25EIFA_R12,20260501,1
25001ILA_0101,20251224,1
25001ILA_0101,20251229,1
25001ILA_0101,20251230,1
25001ILA_0101,20260105,1
25001ILA_0101,20260629,1
25001ILA_0101,20260630,1
25001ILA_0102,20251224,1
25001ILA_0102,20251229,1
25001ILA_0102,20251230,1
25001ILA_0102,20260105,1
25001ILA_0102,20260629,1
25001ILA_0102,20260630,1
25001ILA_0103,20251224,1
25001ILA_0103,20251229,1
25001ILA_0103,20251230,1
25001ILA_0103,20260105,1
25001ILA_0103,20260629,1
25001ILA_0103,20260630,1
25001ILA_0104,20251224,1
25001ILA_0104,20251229,1
25001ILA_0104,20251230,1
25001ILA_0104,20260105,1
25001ILA_0104,20260629,1
25001ILA_0104,20260630,1
25001ILA_0105,20251224,1
25001ILA_0105,20251229,1
25001ILA_0105,20251230,1
25001ILA_0105,20260105,1
25001ILA_0105,20260629,1
25001ILA_0105,20260630,1
25001ILA_0106,20251224,1
25001ILA_0106,20251229,1
25001ILA_0106,20251230,1
25001ILA_0106,20260105,1
25001ILA_0106,20260629,1
25001ILA_0106,20260630,1
25001ILA_0107,20251224,1
25001ILA_0107,20251229,1
25001ILA_0107,20251230,1
25001ILA_0107,20260105,1
25001ILA_0107,20260629,1
25001ILA_0107,20260630,1
25001ILA_0111,20251224,1
25001ILA_0111,20251229,1
25001ILA_0111,20251230,1
25001ILA_0111,20260105,1
25001ILA_0111,20260629,1
25001ILA_0111,20260630,1
25001ILA_0112,20251224,1
25001ILA_0112,20251229,1
25001ILA_0112,20251230,1
25001ILA_0112,20260105,1
25001ILA_0112,20260629,1
25001ILA_0112,20260630,1
25002ILA_0201,20251224,1
25002ILA_0201,20251229,1
25002ILA_0201,20251230,1
25002ILA_0201,20260105,1
25002ILA_0201,20260629,1
25002ILA_0201,20260630,1
25002ILA_0202,20251224,1
25002ILA_0202,20251229,1
25002ILA_0202,20251230,1
25002ILA_0202,20260105,1
25002ILA_0202,20260629,1
25002ILA_0202,20260630,1
25002ILA_0203,20251224,1
25002ILA_0203,20251229,1
25002ILA_0203,20251230,1
25002ILA_0203,20260105,1
25002ILA_0203,20260629,1
25002ILA_0203,20260630,1
25002ILA_0204,20251224,1
25002ILA_0204,20251229,1
25002ILA_0204,20251230,1
25002ILA_0204,20260105,1
25002ILA_0204,20260629,1
25002ILA_0204,20260630,1
25002ILA_0205,20251224,1
25002ILA_0205,20251229,1
25002ILA_0205,20251230,1
25002ILA_0205,20260105,1
25002ILA_0205,20260629,1
25002ILA_0205,20260630,1
25002ILA_0206,20251224,1
25002ILA_0206,20251229,1
25002ILA_0206,20251230,1
25002ILA_0206,20260105,1
25002ILA_0206,20260629,1
25002ILA_0206,20260630,1
25002ILA_0207,20251224,1
25002ILA_0207,20251229,1
25002ILA_0207,20251230,1
25002ILA_0207,20260105,1
25002ILA_0207,20260629,1
25002ILA_0207,20260630,1
25002ILA_0211,20251224,1
25002ILA_0211,20251229,1
25002ILA_0211,20251230,1
25002ILA_0211,20260105,1
25002ILA_0211,20260629,1
25002ILA_0211,20260630,1
25003ILA_0301,20251224,1
25003ILA_0301,20251229,1
25003ILA_0301,20251230,1
25003ILA_0301,20260105,1
25003ILA_0301,20260629,1
25003ILA_0301,20260630,1
25003ILA_0302,20251224,1
25003ILA_0302,20251229,1
25003ILA_0302,20251230,1
25003ILA_0302,20260105,1
25003ILA_0302,20260629,1
25003ILA_0302,20260630,1
25003ILA_0303,20251224,1
25003ILA_0303,20251229,1
25003ILA_0303,20251230,1
25003ILA_0303,20260105,1
25003ILA_0303,20260629,1
25003ILA_0303,20260630,1
25003ILA_0304,20251224,1
25003ILA_0304,20251229,1
25003ILA_0304,20251230,1
25003ILA_0304,20260105,1
25003ILA_0304,20260629,1
25003ILA_0304,20260630,1
25004ILB_0401,20251224,1
25004ILB_0401,20251229,1
25004ILB_0401,20251230,1
25004ILB_0401,20260105,1
25004ILB_0401,20260629,1
25004ILB_0401,20260630,1
25004ILB_0402,20251224,1
25004ILB_0402,20251229,1
25004ILB_0402,20251230,1
25004ILB_0402,20260105,1
25004ILB_0402,20260629,1
25004ILB_0402,20260630,1
25004ILB_0403,20251224,1
25004ILB_0403,20251229,1
25004ILB_0403,20251230,1
25004ILB_0403,20260105,1
25004ILB_0403,20260629,1
25004ILB_0403,20260630,1
25004ILB_0404,20251224,1
25004ILB_0404,20251229,1
25004ILB_0404,20251230,1
25004ILB_0404,20260105,1
25004ILB_0404,20260629,1
25004ILB_0404,20260630,1
25004ILB_0411,20251224,1
25004ILB_0411,20251229,1
25004ILB_0411,20251230,1
25004ILB_0411,20260105,1
25004ILB_0411,20260629,1
25004ILB_0411,20260630,1
25004ILB_0412,20251224,1
25004ILB_0412,20251229,1
25004ILB_0412,20251230,1
25004ILB_0412,20260105,1
25004ILB_0412,20260629,1
25004ILB_0412,20260630,1
25004ILB_0413,20251224,1
25004ILB_0413,20251229,1
25004ILB_0413,20251230,1
25004ILB_0413,20260105,1
25004ILB_0413,20260629,1
25004ILB_0413,20260630,1
25004ILB_0414,20251224,1
25004ILB_0414,20251229,1
25004ILB_0414,20251230,1
25004ILB_0414,20260105,1
25004ILB_0414,20260629,1
25004ILB_0414,20260630,1
25011ILA_1101,20251224,1
25011ILA_1101,20251229,1
25011ILA_1101,20251230,1
25011ILA_1101,20260105,1
25011ILA_1101,20260629,1
25011ILA_1101,20260630,1
25011ILA_1102,20251224,1
25011ILA_1102,20251229,1
25011ILA_1102,20251230,1
25011ILA_1102,20260105,1
25011ILA_1102,20260629,1
25011ILA_1102,20260630,1
25012ILA_1201,20251224,1
25012ILA_1201,20251229,1
25012ILA_1201,20251230,1
25012ILA_1201,20260105,1
25012ILA_1201,20260629,1
25012ILA_1201,20260630,1
25012ILA_1202,20251224,1
25012ILA_1202,20251229,1
25012ILA_1202,20251230,1
25012ILA_1202,20260105,1
25012ILA_1202,20260629,1
25012ILA_1202,20260630,1
25012ILA_1203,20251224,1
25012ILA_1203,20251229,1
25012ILA_1203,20251230,1
25012ILA_1203,20260105,1
25012ILA_1203,20260629,1
25012ILA_1203,20260630,1
25012ILA_1212,20251224,1
25012ILA_1212,20251229,1
25012ILA_1212,20251230,1
25012ILA_1212,20260105,1
25012ILA_1212,20260629,1
25012ILA_1212,20260630,1
25013ILA_1301,20251224,1
25013ILA_1301,20251229,1
25013ILA_1301,20251230,1
25013ILA_1301,20260105,1
25013ILA_1301,20260629,1
25013ILA_1301,20260630,1
25013ILA_1302,20251224,1
25013ILA_1302,20251229,1
25013ILA_1302,20251230,1
25013ILA_1302,20260105,1
25013ILA_1302,20260629,1
25013ILA_1302,20260630,1
25013ILA_1303,20251224,1
25013ILA_1303,20251229,1
25013ILA_1303,20251230,1
25013ILA_1303,20260105,1
25013ILA_1303,20260629,1
25013ILA_1303,20260630,1
25013ILA_1304,20251224,1
25013ILA_1304,20251229,1
25013ILA_1304,20251230,1
25013ILA_1304,20260105,1
25013ILA_1304,20260629,1
25013ILA_1304,20260630,1
25014ILA_1401,20251224,1
25014ILA_1401,20251229,1
25014ILA_1401,20251230,1
25014ILA_1401,20260105,1
25014ILA_1401,20260629,1
25014ILA_1401,20260630,1
25014ILA_1402,20251224,1
25014ILA_1402,20251229,1
25014ILA_1402,20251230,1
25014ILA_1402,20260105,1
25014ILA_1402,20260629,1
25014ILA_1402,20260630,1
25016ILB_1601,20251224,1
25016ILB_1601,20251229,1
25016ILB_1601,20251230,1
25016ILB_1601,20260105,1
25016ILB_1601,20260629,1
25016ILB_1601,20260630,1
25016ILB_1602,20251224,1
25016ILB_1602,20251229,1
25016ILB_1602,20251230,1
25016ILB_1602,20260105,1
25016ILB_1602,20260629,1
25016ILB_1602,20260630,1
25016ILB_1611,20251224,1
25016ILB_1611,20251229,1
25016ILB_1611,20251230,1
25016ILB_1611,20260105,1
25016ILB_1611,20260629,1
25016ILB_1611,20260630,1
25016ILB_1612,20251224,1
25016ILB_1612,20251229,1
25016ILB_1612,20251230,1
25016ILB_1612,20260105,1
25016ILB_1612,20260629,1
25016ILB_1612,20260630,1
25017ILA_1701,20251224,1
25017ILA_1701,20251229,1
25017ILA_1701,20251230,1
25017ILA_1701,20260105,1
25017ILA_1701,20260629,1
25017ILA_1701,20260630,1
25017ILA_1702,20251224,1
25017ILA_1702,20251229,1
25017ILA_1702,20251230,1
25017ILA_1702,20260105,1
25017ILA_1702,20260629,1
25017ILA_1702,20260630,1
25018ILA_1801,20251224,1
25018ILA_1801,20251229,1
25018ILA_1801,20251230,1
25018ILA_1801,20260105,1
25018ILA_1801,20260629,1
25018ILA_1801,20260630,1
25018ILA_1802,20251224,1
25018ILA_1802,20251229,1
25018ILA_1802,20251230,1
25018ILA_1802,20260105,1
25018ILA_1802,20260629,1
25018ILA_1802,20260630,1
25051ILB_5101,20251224,1
25051ILB_5101,20251229,1
25051ILB_5101,20251230,1
25051ILB_5101,20260105,1
25051ILB_5101,20260629,1
25051ILB_5101,20260630,1
25051ILB_5102,20251224,1
25051ILB_5102,20251229,1
25051ILB_5102,20251230,1
25051ILB_5102,20260105,1
25051ILB_5102,20260629,1
25051ILB_5102,20260630,1
25051ILB_5103,20251224,1
25051ILB_5103,20251229,1
25051ILB_5103,20251230,1
25051ILB_5103,20260105,1
25051ILB_5103,20260629,1
25051ILB_5103,20260630,1
25051ILB_5104,20251224,1
25051ILB_5104,20251229,1
25051ILB_5104,20251230,1
25051ILB_5104,20260105,1
25051ILB_5104,20260629,1
25051ILB_5104,20260630,1
25051ILB_5114,20251224,1
25051ILB_5114,20251229,1
25051ILB_5114,20251230,1
25051ILB_5114,20260105,1
25051ILB_5114,20260629,1
25051ILB_5114,20260630,1
25052ILA_5201,20251224,1
25052ILA_5201,20251229,1
25052ILA_5201,20251230,1
25052ILA_5201,20260105,1
25052ILA_5201,20260629,1
25052ILA_5201,20260630,1
25052ILA_5202,20251224,1
25052ILA_5202,20251229,1
25052ILA_5202,20251230,1
25052ILA_5202,20260105,1
25052ILA_5202,20260629,1
25052ILA_5202,20260630,1
25052ILA_5203,20251224,1
25052ILA_5203,20251229,1
25052ILA_5203,20251230,1
25052ILA_5203,20260105,1
25052ILA_5203,20260629,1
25052ILA_5203,20260630,1
25052ILA_5204,20251224,1
25052ILA_5204,20251229,1
25052ILA_5204,20251230,1
25052ILA_5204,20260105,1
25052ILA_5204,20260629,1
25052ILA_5204,20260630,1
25061ILA_6101,20251224,1
25061ILA_6101,20251229,1
25061ILA_6101,20251230,1
25061ILA_6101,20260105,1
25061ILA_6101,20260629,1
25061ILA_6101,20260630,1
25061ILA_6102,20251224,1
25061ILA_6102,20251229,1
25061ILA_6102,20251230,1
25061ILA_6102,20260105,1
25061ILA_6102,20260629,1
25061ILA_6102,20260630,1
25062ILB_6201,20251224,1
25062ILB_6201,20251229,1
25062ILB_6201,20251230,1
25062ILB_6201,20260105,1
25062ILB_6201,20260629,1
25062ILB_6201,20260630,1
25062ILB_6202,20251224,1
25062ILB_6202,20251229,1
25062ILB_6202,20251230,1
25062ILB_6202,20260105,1
25062ILB_6202,20260629,1
25062ILB_6202,20260630,1
25062ILB_6211,20251224,1
25062ILB_6211,20251229,1
25062ILB_6211,20251230,1
25062ILB_6211,20260105,1
25062ILB_6211,20260629,1
25062ILB_6211,20260630,1
25071ILA_7101,20251224,1
25071ILA_7101,20251229,1
25071ILA_7101,20251230,1
25071ILA_7101,20260105,1
25071ILA_7101,20260629,1
25071ILA_7101,20260630,1
25071ILA_7102,20251224,1
25071ILA_7102,20251229,1
25071ILA_7102,20251230,1
25071ILA_7102,20260105,1
25071ILA_7102,20260629,1
25071ILA_7102,20260630,1
25071ILA_7103,20251224,1
25071ILA_7103,20251229,1
25071ILA_7103,20251230,1
25071ILA_7103,20260105,1
25071ILA_7103,20260629,1
25071ILA_7103,20260630,1
25071ILA_7112,20251224,1
25071ILA_7112,20251229,1
25071ILA_7112,20251230,1
25071ILA_7112,20260105,1
25071ILA_7112,20260629,1
25071ILA_7112,20260630,1
25071ILA_7113,20251224,1
25071ILA_7113,20251229,1
25071ILA_7113,20251230,1
25071ILA_7113,20260105,1
25071ILA_7113,20260629,1
25071ILA_7113,20260630,1
25072ILA_7201,20251224,1
25072ILA_7201,20251229,1
25072ILA_7201,20251230,1
25072ILA_7201,20260105,1
25072ILA_7201,20260629,1
25072ILA_7201,20260630,1
25072ILA_7202,20251224,1
25072ILA_7202,20251229,1
25072ILA_7202,20251230,1
25072ILA_7202,20260105,1
25072ILA_7202,20260629,1
25072ILA_7202,20260630,1
25072ILA_7203,20251224,1
25072ILA_7203,20251229,1
25072ILA_7203,20251230,1
25072ILA_7203,20260105,1
25072ILA_7203,20260629,1
25072ILA_7203,20260630,1
25072ILA_7211,20251224,1
25072ILA_7211,20251229,1
25072ILA_7211,20251230,1
25072ILA_7211,20260105,1
25072ILA_7211,20260629,1
25072ILA_7211,20260630,1
25100ILA_10001,20251224,1
25100ILA_10001,20251229,1
25100ILA_10001,20251230,1
25100ILA_10001,20260105,1
25100ILA_10001,20260629,1
25100ILA_10001,20260630,1
25100ILA_10002,20251224,1
25100ILA_10002,20251229,1
25100ILA_10002,20251230,1
25100ILA_10002,20260105,1
25100ILA_10002,20260629,1
25100ILA_10002,20260630,1
25100ILA_10003,20251224,1
25100ILA_10003,20251229,1
25100ILA_10003,20251230,1
25100ILA_10003,20260105,1
25100ILA_10003,20260629,1
25100ILA_10003,20260630,1
25241ILA_24101,20251224,1
25241ILA_24101,20251229,1
25241ILA_24101,20251230,1
25241ILA_24101,20260105,1
25241ILA_24101,20260629,1
25241ILA_24101,20260630,1
25241ILA_24102,20251224,1
25241ILA_24102,20251229,1
25241ILA_24102,20251230,1
25241ILA_24102,20260105,1
25241ILA_24102,20260629,1
25241ILA_24102,20260630,1
25241ILA_24103,20251224,1
25241ILA_24103,20251229,1
25241ILA_24103,20251230,1
25241ILA_24103,20260105,1
25241ILA_24103,20260629,1
25241ILA_24103,20260630,1
25242ILB_24201,20251224,1
25242ILB_24201,20251229,1
25242ILB_24201,20251230,1
25242ILB_24201,20260105,1
25242ILB_24201,20260629,1
25242ILB_24201,20260630,1
25242ILB_24202,20251224,1
25242ILB_24202,20251229,1
25242ILB_24202,20251230,1
25242ILB_24202,20260105,1
25242ILB_24202,20260629,1
25242ILB_24202,20260630,1
25242ILB_24203,20251224,1
25242ILB_24203,20251229,1
25242ILB_24203,20251230,1
25242ILB_24203,20260105,1
25242ILB_24203,20260629,1
25242ILB_24203,20260630,1
25EILA_9911,20251224,1
25EILA_9911,20251229,1
25EILA_9911,20251230,1
25EILA_9911,20260105,1
25EILA_9911,20260629,1
25EILA_9911,20260630,1
25EILA_R01,20251224,1
25EILA_R01,20251229,1
25EILA_R01,20251230,1
25EILA_R01,20260105,1
25EILA_R01,20260629,1
25EILA_R01,20260630,1
25EILA_R02,20251224,1
25EILA_R02,20251229,1
25EILA_R02,20251230,1
25EILA_R02,20260105,1
25EILA_R02,20260629,1
25EILA_R02,20260630,1
25EILA_R03,20251224,1
25EILA_R03,20251229,1
25EILA_R03,20251230,1
25EILA_R03,20260105,1
25EILA_R03,20260629,1
25EILA_R03,20260630,1
25EILA_R04,20251224,1
25EILA_R04,20251229,1
25EILA_R04,20251230,1
25EILA_R04,20260105,1
25EILA_R04,20260629,1
25EILA_R04,20260630,1
25EILA_R05,20251224,1
25EILA_R05,20251229,1
25EILA_R05,20251230,1
25EILA_R05,20260105,1
25EILA_R05,20260629,1
25EILA_R05,20260630,1
25EILA_R06,20251224,1
25EILA_R06,20251229,1
25EILA_R06,20251230,1
25EILA_R06,20260105,1
25EILA_R06,20260629,1
25EILA_R06,20260630,1
25EILA_R07,20251224,1
25EILA_R07,20251229,1
25EILA_R07,20251230,1
25EILA_R07,20260105,1
25EILA_R07,20260629,1
25EILA_R07,20260630,1
25EILA_R08,20251224,1
25EILA_R08,20251229,1
25EILA_R08,20251230,1
25EILA_R08,20260105,1
25EILA_R08,20260629,1
25EILA_R08,20260630,1
25EILA_R09,20251224,1
25EILA_R09,20251229,1
25EILA_R09,20251230,1
25EILA_R09,20260105,1
25EILA_R09,20260629,1
25EILA_R09,20260630,1
25EILA_R10,20251224,1
25EILA_R10,20251229,1
25EILA_R10,20251230,1
25EILA_R10,20260105,1
25EILA_R10,20260629,1
25EILA_R10,20260630,1
25EILA_R11,20251224,1
25EILA_R11,20251229,1
25EILA_R11,20251230,1
25EILA_R11,20260105,1
25EILA_R11,20260629,1
25EILA_R11,20260630,1
25EILA_R12,20251224,1
25EILA_R12,20251229,1
25EILA_R12,20251230,1
25EILA_R12,20260105,1
25EILA_R12,20260629,1
25EILA_R12,20260630,1
25EILA_R14,20251224,1
25EILA_R14,20251229,1
25EILA_R14,20251230,1
25EILA_R14,20260105,1
25EILA_R14,20260629,1
25EILA_R14,20260630,1
25001ILA_0101,20251231,1
25001ILA_0102,20251231,1
25001ILA_0103,20251231,1
25001ILA_0104,20251231,1
25001ILA_0105,20251231,1
25001ILA_0106,20251231,1
25001ILA_0107,20251231,1
25001ILA_0111,20251231,1
25001ILA_0112,20251231,1
25002ILA_0201,20251231,1
25002ILA_0202,20251231,1
25002ILA_0203,20251231,1
25002ILA_0204,20251231,1
25002ILA_0205,20251231,1
25002ILA_0206,20251231,1
25002ILA_0207,20251231,1
25002ILA_0211,20251231,1
25003ILA_0301,20251231,1
25003ILA_0302,20251231,1
25003ILA_0303,20251231,1
25003ILA_0304,20251231,1
25004ILB_0401,20251231,1
25004ILB_0402,20251231,1
25004ILB_0403,20251231,1
25004ILB_0404,20251231,1
25004ILB_0411,20251231,1
25004ILB_0412,20251231,1
25004ILB_0413,20251231,1
25004ILB_0414,20251231,1
25011ILA_1101,20251231,1
25011ILA_1102,20251231,1
25012ILA_1201,20251231,1
25012ILA_1202,20251231,1
25012ILA_1203,20251231,1
25012ILA_1212,20251231,1
25013ILA_1301,20251231,1
25013ILA_1302,20251231,1
25013ILA_1303,20251231,1
25013ILA_1304,20251231,1
25014ILA_1401,20251231,1
25014ILA_1402,20251231,1
25016ILB_1601,20251231,1
25016ILB_1602,20251231,1
25016ILB_1611,20251231,1
25016ILB_1612,20251231,1
25017ILA_1701,20251231,1
25017ILA_1702,20251231,1
25018ILA_1801,20251231,1
25018ILA_1802,20251231,1
25051ILB_5101,20251231,1
25051ILB_5102,20251231,1
25051ILB_5103,20251231,1
25051ILB_5104,20251231,1
25051ILB_5114,20251231,1
25052ILA_5201,20251231,1
25052ILA_5202,20251231,1
25052ILA_5203,20251231,1
25052ILA_5204,20251231,1
25061ILA_6101,20251231,1
25061ILA_6102,20251231,1
25062ILB_6201,20251231,1
25062ILB_6202,20251231,1
25062ILB_6211,20251231,1
25071ILA_7101,20251231,1
25071ILA_7102,20251231,1
25071ILA_7103,20251231,1
25071ILA_7112,20251231,1
25071ILA_7113,20251231,1
25072ILA_7201,20251231,1
25072ILA_7202,20251231,1
25072ILA_7203,20251231,1
25072ILA_7211,20251231,1
25100ILA_10001,20251231,1
25100ILA_10002,20251231,1
25100ILA_10003,20251231,1
25101INB_10101,20251231,1
25101INB_10102,20251231,1
25102INB_10201,20251231,1
25103INB_10301,20251231,1
25241ILA_24101,20251231,1
25241ILA_24102,20251231,1
25241ILA_24103,20251231,1
25242ILB_24201,20251231,1
25242ILB_24202,20251231,1
25242ILB_24203,20251231,1
25EILA_9911,20251231,1
25EILA_R01,20251231,1
25EILA_R02,20251231,1
25EILA_R03,20251231,1
25EILA_R04,20251231,1
25EILA_R05,20251231,1
25EILA_R06,20251231,1
25EILA_R07,20251231,1
25EILA_R08,20251231,1
25EILA_R09,20251231,1
25EILA_R10,20251231,1
25EILA_R11,20251231,1
25EILA_R12,20251231,1
25EILA_R14,20251231,1
25001ILA_0101,20251222,1
25001ILA_0101,20251223,1
25001ILA_0101,20260119,1
25001ILA_0101,20260120,1
25001ILA_0101,20260121,1
25001ILA_0101,20260122,1
25001ILA_0101,20260126,1
25001ILA_0101,20260127,1
25001ILA_0101,20260608,1
25001ILA_0101,20260609,1
25001ILA_0101,20260610,1
25001ILA_0101,20260611,1
25001ILA_0101,20260615,1
25001ILA_0101,20260616,1
25001ILA_0101,20260617,1
25001ILA_0101,20260618,1
25001ILA_0101,20260622,1
25001ILA_0102,20251222,1
25001ILA_0102,20251223,1
25001ILA_0102,20260119,1
25001ILA_0102,20260120,1
25001ILA_0102,20260121,1
25001ILA_0102,20260122,1
25001ILA_0102,20260126,1
25001ILA_0102,20260127,1
25001ILA_0102,20260608,1
25001ILA_0102,20260609,1
25001ILA_0102,20260610,1
25001ILA_0102,20260611,1
25001ILA_0102,20260615,1
25001ILA_0102,20260616,1
25001ILA_0102,20260617,1
25001ILA_0102,20260618,1
25001ILA_0102,20260622,1
25001ILA_0103,20251222,1
25001ILA_0103,20251223,1
25001ILA_0103,20260119,1
25001ILA_0103,20260120,1
25001ILA_0103,20260121,1
25001ILA_0103,20260122,1
25001ILA_0103,20260126,1
25001ILA_0103,20260127,1
25001ILA_0103,20260608,1
25001ILA_0103,20260609,1
25001ILA_0103,20260610,1
25001ILA_0103,20260611,1
25001ILA_0103,20260615,1
25001ILA_0103,20260616,1
25001ILA_0103,20260617,1
25001ILA_0103,20260618,1
25001ILA_0103,20260622,1
25001ILA_0104,20251222,1
25001ILA_0104,20251223,1
25001ILA_0104,20260119,1
25001ILA_0104,20260120,1
25001ILA_0104,20260121,1
25001ILA_0104,20260122,1
25001ILA_0104,20260126,1
25001ILA_0104,20260127,1
25001ILA_0104,20260608,1
25001ILA_0104,20260609,1
25001ILA_0104,20260610,1
25001ILA_0104,20260611,1
25001ILA_0104,20260615,1
25001ILA_0104,20260616,1
25001ILA_0104,20260617,1
25001ILA_0104,20260618,1
25001ILA_0104,20260622,1
25001ILA_0105,20251222,1
25001ILA_0105,20251223,1
25001ILA_0105,20260119,1
25001ILA_0105,20260120,1
25001ILA_0105,20260121,1
25001ILA_0105,20260122,1
25001ILA_0105,20260126,1
25001ILA_0105,20260127,1
25001ILA_0105,20260608,1
25001ILA_0105,20260609,1
25001ILA_0105,20260610,1
25001ILA_0105,20260611,1
25001ILA_0105,20260615,1
25001ILA_0105,20260616,1
25001ILA_0105,20260617,1
25001ILA_0105,20260618,1
25001ILA_0105,20260622,1
25001ILA_0106,20251222,1
25001ILA_0106,20251223,1
25001ILA_0106,20260119,1
25001ILA_0106,20260120,1
25001ILA_0106,20260121,1
25001ILA_0106,20260122,1
25001ILA_0106,20260126,1
25001ILA_0106,20260127,1
25001ILA_0106,20260608,1
25001ILA_0106,20260609,1
25001ILA_0106,20260610,1
25001ILA_0106,20260611,1
25001ILA_0106,20260615,1
25001ILA_0106,20260616,1
25001ILA_0106,20260617,1
25001ILA_0106,20260618,1
25001ILA_0106,20260622,1
25001ILA_0107,20251222,1
25001ILA_0107,20251223,1
25001ILA_0107,20260119,1
25001ILA_0107,20260120,1
25001ILA_0107,20260121,1
25001ILA_0107,20260122,1
25001ILA_0107,20260126,1
25001ILA_0107,20260127,1
25001ILA_0107,20260608,1
25001ILA_0107,20260609,1
25001ILA_0107,20260610,1
25001ILA_0107,20260611,1
25001ILA_0107,20260615,1
25001ILA_0107,20260616,1
25001ILA_0107,20260617,1
25001ILA_0107,20260618,1
25001ILA_0107,20260622,1
25001ILA_0111,20251222,1
25001ILA_0111,20251223,1
25001ILA_0111,20260119,1
25001ILA_0111,20260120,1
25001ILA_0111,20260121,1
25001ILA_0111,20260122,1
25001ILA_0111,20260126,1
25001ILA_0111,20260127,1
25001ILA_0111,20260608,1
25001ILA_0111,20260609,1
25001ILA_0111,20260610,1
25001ILA_0111,20260611,1
25001ILA_0111,20260615,1
25001ILA_0111,20260616,1
25001ILA_0111,20260617,1
25001ILA_0111,20260618,1
25001ILA_0111,20260622,1
25001ILA_0112,20251222,1
25001ILA_0112,20251223,1
25001ILA_0112,20260119,1
25001ILA_0112,20260120,1
25001ILA_0112,20260121,1
25001ILA_0112,20260122,1
25001ILA_0112,20260126,1
25001ILA_0112,20260127,1
25001ILA_0112,20260608,1
25001ILA_0112,20260609,1
25001ILA_0112,20260610,1
25001ILA_0112,20260611,1
25001ILA_0112,20260615,1
25001ILA_0112,20260616,1
25001ILA_0112,20260617,1
25001ILA_0112,20260618,1
25001ILA_0112,20260622,1
25002ILA_0201,20251222,1
25002ILA_0201,20251223,1
25002ILA_0201,20260119,1
25002ILA_0201,20260120,1
25002ILA_0201,20260121,1
25002ILA_0201,20260122,1
25002ILA_0201,20260126,1
25002ILA_0201,20260127,1
25002ILA_0201,20260608,1
25002ILA_0201,20260609,1
25002ILA_0201,20260610,1
25002ILA_0201,20260611,1
25002ILA_0201,20260615,1
25002ILA_0201,20260616,1
25002ILA_0201,20260617,1
25002ILA_0201,20260618,1
25002ILA_0201,20260622,1
25002ILA_0202,20251222,1
25002ILA_0202,20251223,1
25002ILA_0202,20260119,1
25002ILA_0202,20260120,1
25002ILA_0202,20260121,1
25002ILA_0202,20260122,1
25002ILA_0202,20260126,1
25002ILA_0202,20260127,1
25002ILA_0202,20260608,1
25002ILA_0202,20260609,1
25002ILA_0202,20260610,1
25002ILA_0202,20260611,1
25002ILA_0202,20260615,1
25002ILA_0202,20260616,1
25002ILA_0202,20260617,1
25002ILA_0202,20260618,1
25002ILA_0202,20260622,1
25002ILA_0203,20251222,1
25002ILA_0203,20251223,1
25002ILA_0203,20260119,1
25002ILA_0203,20260120,1
25002ILA_0203,20260121,1
25002ILA_0203,20260122,1
25002ILA_0203,20260126,1
25002ILA_0203,20260127,1
25002ILA_0203,20260608,1
25002ILA_0203,20260609,1
25002ILA_0203,20260610,1
25002ILA_0203,20260611,1
25002ILA_0203,20260615,1
25002ILA_0203,20260616,1
25002ILA_0203,20260617,1
25002ILA_0203,20260618,1
25002ILA_0203,20260622,1
25002ILA_0204,20251222,1
25002ILA_0204,20251223,1
25002ILA_0204,20260119,1
25002ILA_0204,20260120,1
25002ILA_0204,20260121,1
25002ILA_0204,20260122,1
25002ILA_0204,20260126,1
25002ILA_0204,20260127,1
25002ILA_0204,20260608,1
25002ILA_0204,20260609,1
25002ILA_0204,20260610,1
25002ILA_0204,20260611,1
25002ILA_0204,20260615,1
