route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,25001IFA_0101,25001IFA_0101_2,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_3,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_4,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_5,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_6,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_7,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_8,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_9,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_10,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_11,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_12,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_13,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_14,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_15,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_16,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_17,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0101,25001IFA_0101_18,ADARZO,1,0101,Route_374
1,25001IFA_0101,25001IFA_0101_19,GONZALEZ TREVILLA,0,0101,Route_381
1,25001IFA_0102,25001IFA_0102_2,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_3,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_4,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_5,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_6,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_7,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_8,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_9,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_10,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_11,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_12,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_13,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_14,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_15,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0102,25001IFA_0102_16,ADARZO,1,0102,Route_374
1,25001IFA_0102,25001IFA_0102_17,GONZALEZ TREVILLA,0,0102,Route_381
1,25001IFA_0103,25001IFA_0103_2,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_3,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_4,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_5,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_6,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_7,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_8,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_9,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_10,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_11,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_12,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_13,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_14,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_15,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0103,25001IFA_0103_16,ADARZO,1,0103,Route_374
1,25001IFA_0103,25001IFA_0103_17,GONZALEZ TREVILLA,0,0103,Route_381
1,25001IFA_0104,25001IFA_0104_2,ADARZO,1,0104,Route_374
1,25001IFA_0104,25001IFA_0104_3,GONZALEZ TREVILLA,0,0104,Route_381
1,25001IFA_0104,25001IFA_0104_4,ADARZO,1,0104,Route_374
1,25001IFA_0104,25001IFA_0104_5,GONZALEZ TREVILLA,0,0104,Route_381
1,25001IFA_0104,25001IFA_0104_6,ADARZO,1,0104,Route_374
1,25001IFA_0104,25001IFA_0104_7,GONZALEZ TREVILLA,0,0104,Route_381
1,25001IFA_0104,25001IFA_0104_8,ADARZO,1,0104,Route_374
1,25001IFA_0114,25001IFA_0114_2,GONZALEZ TREVILLA,0,0114,Route_381
1,25001IFA_0114,25001IFA_0114_3,ADARZO,1,0114,Route_374
1,25001IFA_0114,25001IFA_0114_4,GONZALEZ TREVILLA,0,0114,Route_381
1,25001IFA_0114,25001IFA_0114_5,ADARZO,1,0114,Route_374
1,25001IFA_0114,25001IFA_0114_6,GONZALEZ TREVILLA,0,0114,Route_381
1,25001IFA_0114,25001IFA_0114_7,ADARZO,1,0114,Route_374
1,25001IFA_0114,25001IFA_0114_8,GONZALEZ TREVILLA,0,0114,Route_381
14,25001IFA_0114,25001IFA_0114_9,ESTACIONES,0,0114,Route_105
1,25001IFA_0115,25001IFA_0115_2,ADARZO,1,0115,Route_374
1,25001IFA_0115,25001IFA_0115_3,GONZALEZ TREVILLA,0,0115,Route_381
1,25001IFA_0115,25001IFA_0115_4,ADARZO,1,0115,Route_374
1,25001IFA_0115,25001IFA_0115_5,GONZALEZ TREVILLA,0,0115,Route_381
1,25001IFA_0115,25001IFA_0115_6,ADARZO,1,0115,Route_374
1,25001IFA_0115,25001IFA_0115_7,GONZALEZ TREVILLA,0,0115,Route_381
1,25001IFA_0115,25001IFA_0115_8,ADARZO,1,0115,Route_374
1,25001ILA_0101,25001ILA_0101_2,PCTCAN-UNEATLANTICO,1,0101,Route_372
1,25001ILA_0101,25001ILA_0101_3,GONZALEZ TREVILLA,0,0101,Route_380
1,25001ILA_0101,25001ILA_0101_4,PCTCAN-UNEATLANTICO,1,0101,Route_372
1,25001ILA_0101,25001ILA_0101_5,GONZALEZ TREVILLA,0,0101,Route_380
1,25001ILA_0101,25001ILA_0101_6,PCTCAN-UNEATLANTICO,1,0101,Route_372
1,25001ILA_0101,25001ILA_0101_7,GONZALEZ TREVILLA,0,0101,Route_380
1,25001ILA_0102,25001ILA_0102_2,PCTCAN-UNEATLANTICO,1,0102,Route_372
1,25001ILA_0102,25001ILA_0102_3,GONZALEZ TREVILLA,0,0102,Route_380
1,25001ILA_0102,25001ILA_0102_4,PCTCAN-UNEATLANTICO,1,0102,Route_372
1,25001ILA_0102,25001ILA_0102_5,GONZALEZ TREVILLA,0,0102,Route_380
1,25001ILA_0102,25001ILA_0102_6,PCTCAN-UNEATLANTICO,1,0102,Route_372
1,25001ILA_0102,25001ILA_0102_7,GONZALEZ TREVILLA,0,0102,Route_380
1,25001ILA_0102,25001ILA_0102_8,PCTCAN-UNEATLANTICO,1,0102,Route_372
1,25001ILA_0102,25001ILA_0102_9,GONZALEZ TREVILLA,0,0102,Route_380
1,25001ILA_0103,25001ILA_0103_2,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_3,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_4,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_5,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_6,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_7,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_8,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_9,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_10,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_11,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_12,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_13,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_14,PCTCAN-UNEATLANTICO,1,0103,Route_372
1,25001ILA_0103,25001ILA_0103_15,GONZALEZ TREVILLA,0,0103,Route_380
1,25001ILA_0103,25001ILA_0103_16,PCTCAN-UNEATLANTICO,1,0103,Route_372
100,25001ILA_0103,25001ILA_0103_17,INTERCAMBIADOR SARDINERO,0,0103,Route_394
1,25001ILA_0104,25001ILA_0104_2,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_3,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_4,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_5,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_6,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_7,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_8,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_9,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_10,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_11,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_12,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_13,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_14,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0104,25001ILA_0104_15,GONZALEZ TREVILLA,0,0104,Route_380
1,25001ILA_0104,25001ILA_0104_16,PCTCAN-UNEATLANTICO,1,0104,Route_372
1,25001ILA_0105,25001ILA_0105_2,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_3,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_4,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_5,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_6,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_7,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_8,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_9,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_10,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_11,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_12,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_13,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_14,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0105,25001ILA_0105_15,GONZALEZ TREVILLA,0,0105,Route_380
1,25001ILA_0105,25001ILA_0105_16,PCTCAN-UNEATLANTICO,1,0105,Route_372
1,25001ILA_0106,25001ILA_0106_2,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_3,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_4,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_5,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_6,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_7,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_8,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_9,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_10,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_11,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_12,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_13,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_14,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0106,25001ILA_0106_15,GONZALEZ TREVILLA,0,0106,Route_380
1,25001ILA_0106,25001ILA_0106_16,PCTCAN-UNEATLANTICO,1,0106,Route_372
1,25001ILA_0107,25001ILA_0107_2,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_3,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_4,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_5,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_6,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_7,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_8,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_9,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_10,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_11,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_12,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_13,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_14,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0107,25001ILA_0107_15,GONZALEZ TREVILLA,0,0107,Route_380
1,25001ILA_0107,25001ILA_0107_16,PCTCAN-UNEATLANTICO,1,0107,Route_372
1,25001ILA_0111,25001ILA_0111_2,PCTCAN-UNEATLANTICO,1,0111,Route_372
1,25001ILA_0111,25001ILA_0111_3,GONZALEZ TREVILLA,0,0111,Route_380
1,25001ILA_0111,25001ILA_0111_4,PCTCAN-UNEATLANTICO,1,0111,Route_372
1,25001ILA_0111,25001ILA_0111_5,GONZALEZ TREVILLA,0,0111,Route_380
2,25001ILA_0111,25001ILA_0111_6,CONSUELO BERGES,0,0111,Route_382
2,25001ILA_0111,25001ILA_0111_7,CORBAN,1,0111,Route_395
1,25001ILA_0112,25001ILA_0112_2,PCTCAN-UNEATLANTICO,1,0112,Route_372
1,25001ILA_0112,25001ILA_0112_3,GONZALEZ TREVILLA,0,0112,Route_380
1,25001ILA_0112,25001ILA_0112_4,PCTCAN-UNEATLANTICO,1,0112,Route_372
1,25001ILA_0112,25001ILA_0112_5,GONZALEZ TREVILLA,0,0112,Route_380
1,25001ILA_0112,25001ILA_0112_6,PCTCAN-UNEATLANTICO,1,0112,Route_372
1,25001ILA_0112,25001ILA_0112_7,GONZALEZ TREVILLA,0,0112,Route_380
1,25001ILA_0112,25001ILA_0112_8,PCTCAN-UNEATLANTICO,1,0112,Route_372
1,25001ILA_0112,25001ILA_0112_9,GONZALEZ TREVILLA,0,0112,Route_380
1,25001ISA_0101,25001ISA_0101_2,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_3,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_4,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_5,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_6,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_7,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_8,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_9,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_10,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_11,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_12,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_13,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_14,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_15,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_16,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_17,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0101,25001ISA_0101_18,ADARZO,1,0101,Route_374
1,25001ISA_0101,25001ISA_0101_19,GONZALEZ TREVILLA,0,0101,Route_381
1,25001ISA_0102,25001ISA_0102_2,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_3,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_4,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_5,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_6,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_7,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_8,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_9,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_10,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_11,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_12,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_13,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_14,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_15,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0102,25001ISA_0102_16,ADARZO,1,0102,Route_374
1,25001ISA_0102,25001ISA_0102_17,GONZALEZ TREVILLA,0,0102,Route_381
1,25001ISA_0103,25001ISA_0103_2,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_3,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_4,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_5,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_6,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_7,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_8,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_9,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_10,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_11,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_12,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_13,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_14,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_15,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0103,25001ISA_0103_16,ADARZO,1,0103,Route_374
1,25001ISA_0103,25001ISA_0103_17,GONZALEZ TREVILLA,0,0103,Route_381
1,25001ISA_0104,25001ISA_0104_2,ADARZO,1,0104,Route_374
1,25001ISA_0104,25001ISA_0104_3,GONZALEZ TREVILLA,0,0104,Route_381
1,25001ISA_0104,25001ISA_0104_4,ADARZO,1,0104,Route_374
1,25001ISA_0104,25001ISA_0104_5,GONZALEZ TREVILLA,0,0104,Route_381
1,25001ISA_0104,25001ISA_0104_6,ADARZO,1,0104,Route_374
1,25001ISA_0104,25001ISA_0104_7,GONZALEZ TREVILLA,0,0104,Route_381
1,25001ISA_0104,25001ISA_0104_8,ADARZO,1,0104,Route_374
1,25001ISA_0114,25001ISA_0114_2,GONZALEZ TREVILLA,0,0114,Route_381
1,25001ISA_0114,25001ISA_0114_3,ADARZO,1,0114,Route_374
1,25001ISA_0114,25001ISA_0114_4,GONZALEZ TREVILLA,0,0114,Route_381
1,25001ISA_0114,25001ISA_0114_5,ADARZO,1,0114,Route_374
1,25001ISA_0114,25001ISA_0114_6,GONZALEZ TREVILLA,0,0114,Route_381
1,25001ISA_0114,25001ISA_0114_7,ADARZO,1,0114,Route_374
1,25001ISA_0114,25001ISA_0114_8,GONZALEZ TREVILLA,0,0114,Route_381
14,25001ISA_0114,25001ISA_0114_9,ESTACIONES,0,0114,Route_105
1,25001ISA_0115,25001ISA_0115_2,ADARZO,1,0115,Route_374
1,25001ISA_0115,25001ISA_0115_3,GONZALEZ TREVILLA,0,0115,Route_381
1,25001ISA_0115,25001ISA_0115_4,ADARZO,1,0115,Route_374
1,25001ISA_0115,25001ISA_0115_5,GONZALEZ TREVILLA,0,0115,Route_381
1,25001ISA_0115,25001ISA_0115_6,ADARZO,1,0115,Route_374
1,25001ISA_0115,25001ISA_0115_7,GONZALEZ TREVILLA,0,0115,Route_381
1,25001ISA_0115,25001ISA_0115_8,ADARZO,1,0115,Route_374
2,25002IFA_0201,25002IFA_0201_2,CONSUELO BERGES,0,0201,Route_382
2,25002IFA_0201,25002IFA_0201_3,CORBAN,1,0201,Route_395
2,25002IFA_0201,25002IFA_0201_4,CONSUELO BERGES,0,0201,Route_382
2,25002IFA_0201,25002IFA_0201_5,CORBAN,1,0201,Route_395
2,25002IFA_0201,25002IFA_0201_6,CONSUELO BERGES,0,0201,Route_382
2,25002IFA_0201,25002IFA_0201_7,CORBAN,1,0201,Route_395
2,25002IFA_0201,25002IFA_0201_8,CONSUELO BERGES,0,0201,Route_382
2,25002IFA_0201,25002IFA_0201_9,CORBAN,1,0201,Route_395
2,25002IFA_0202,25002IFA_0202_2,CORBAN,1,0202,Route_395
2,25002IFA_0202,25002IFA_0202_3,CONSUELO BERGES,0,0202,Route_382
2,25002IFA_0202,25002IFA_0202_4,CORBAN,1,0202,Route_395
2,25002IFA_0202,25002IFA_0202_5,CONSUELO BERGES,0,0202,Route_382
2,25002IFA_0202,25002IFA_0202_6,CORBAN,1,0202,Route_395
2,25002IFA_0202,25002IFA_0202_7,CONSUELO BERGES,0,0202,Route_382
2,25002IFA_0202,25002IFA_0202_8,CORBAN,1,0202,Route_395
2,25002IFA_0202,25002IFA_0202_9,CONSUELO BERGES,0,0202,Route_382
2,25002IFA_0203,25002IFA_0203_2,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_3,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_4,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_5,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_6,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_7,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_8,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_9,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_10,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_11,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_12,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_13,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_14,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_15,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_16,CONSUELO BERGES,0,0203,Route_382
2,25002IFA_0203,25002IFA_0203_17,CORBAN,1,0203,Route_395
2,25002IFA_0203,25002IFA_0203_18,CONSUELO BERGES,0,0203,Route_382
1,25002IFA_0203,25002IFA_0203_19,ADARZO,1,0203,Route_374
2,25002IFA_0204,25002IFA_0204_2,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_3,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_4,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_5,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_6,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_7,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_8,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_9,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_10,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_11,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_12,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_13,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_14,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_15,CORBAN,1,0204,Route_395
2,25002IFA_0204,25002IFA_0204_16,CONSUELO BERGES,0,0204,Route_382
2,25002IFA_0204,25002IFA_0204_17,CORBAN,1,0204,Route_395
100,25002IFA_0204,25002IFA_0204_18,INTERCAMBIADOR SARDINERO,0,0204,Route_394
99,25002IFA_0211,25002IFA_0211_2,VALDECILLA,0,0211,Route_357
2,25002IFA_0211,25002IFA_0211_3,CORBAN,1,0211,Route_395
2,25002IFA_0211,25002IFA_0211_4,CONSUELO BERGES,0,0211,Route_382
2,25002IFA_0211,25002IFA_0211_5,CORBAN,1,0211,Route_395
2,25002IFA_0211,25002IFA_0211_6,CONSUELO BERGES,0,0211,Route_382
2,25002IFA_0211,25002IFA_0211_7,CORBAN,1,0211,Route_395
2,25002IFA_0211,25002IFA_0211_8,CONSUELO BERGES,0,0211,Route_382
2,25002IFA_0211,25002IFA_0211_9,CORBAN,1,0211,Route_395
2,25002IFA_0211,25002IFA_0211_10,CONSUELO BERGES,0,0211,Route_382
2,25002IFA_0211,25002IFA_0211_11,CORBAN,1,0211,Route_395
2,25002IFA_0212,25002IFA_0212_2,CORBAN,1,0212,Route_395
2,25002IFA_0212,25002IFA_0212_3,CONSUELO BERGES,0,0212,Route_382
2,25002IFA_0212,25002IFA_0212_4,CORBAN,1,0212,Route_395
2,25002IFA_0212,25002IFA_0212_5,CONSUELO BERGES,0,0212,Route_382
2,25002IFA_0212,25002IFA_0212_6,CORBAN,1,0212,Route_395
2,25002IFA_0212,25002IFA_0212_7,CONSUELO BERGES,0,0212,Route_382
2,25002IFA_0212,25002IFA_0212_8,CORBAN,1,0212,Route_395
2,25002IFA_0212,25002IFA_0212_9,CONSUELO BERGES,0,0212,Route_382
2,25002IFA_0212,25002IFA_0212_10,CORBAN,1,0212,Route_395
2,25002IFA_0215,25002IFA_0215_2,CONSUELO BERGES,0,0215,Route_382
2,25002IFA_0215,25002IFA_0215_3,CORBAN,1,0215,Route_395
2,25002IFA_0215,25002IFA_0215_4,CONSUELO BERGES,0,0215,Route_382
